timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1643195453753,1141,HomePage,500,Internal Server Error,Thread Group 1-40,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,46,46,https://lifecharger.org/,1140,0,539
1643195453250,1718,HomePage,500,Internal Server Error,Thread Group 1-37,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,47,47,https://lifecharger.org/,1718,0,1114
1643195452926,2116,HomePage,500,Internal Server Error,Thread Group 1-35,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,47,47,https://lifecharger.org/,2116,0,1159
1643195453556,1496,ArchivesPage,500,Internal Server Error,Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,163,47,47,https://lifecharger.org/archives,1496,0,527
1643195453585,1468,HomePage,500,Internal Server Error,Thread Group 1-39,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,47,47,https://lifecharger.org/,1467,0,538
1643195448743,6375,HomePage,200,OK,Thread Group 1-10,text,true,,46041,117,48,48,https://lifecharger.org/,5430,0,537
1643195453990,1184,AboutPage,500,Internal Server Error,Thread Group 1-29,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,48,48,https://lifecharger.org/about,1183,0,544
1643195453919,1259,HomePage,500,Internal Server Error,Thread Group 1-41,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,48,48,https://lifecharger.org/,1258,0,544
1643195454253,1267,HomePage,500,Internal Server Error,Thread Group 1-43,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,50,50,https://lifecharger.org/,1266,0,540
1643195454586,1068,HomePage,500,Internal Server Error,Thread Group 1-45,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,51,51,https://lifecharger.org/,1068,0,534
1643195454682,1078,ArchivesPage,500,Internal Server Error,Thread Group 1-24,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,52,52,https://lifecharger.org/archives,1078,0,558
1643195454444,1406,AboutPage,500,Internal Server Error,Thread Group 1-23,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,52,52,https://lifecharger.org/about,1405,0,524
1643195454066,1824,AboutPage,500,Internal Server Error,Thread Group 1-27,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,52,52,https://lifecharger.org/about,1824,0,526
1643195454753,1161,HomePage,500,Internal Server Error,Thread Group 1-46,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,52,52,https://lifecharger.org/,1160,0,544
1643195453813,2111,AboutPage,500,Internal Server Error,Thread Group 1-34,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,52,52,https://lifecharger.org/about,2111,0,1553
1643195454921,1104,HomePage,500,Internal Server Error,Thread Group 1-47,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,53,53,https://lifecharger.org/,1103,0,545
1643195454421,1660,HomePage,500,Internal Server Error,Thread Group 1-44,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,53,53,https://lifecharger.org/,1659,0,537
1643195454515,1567,AboutPage,500,Internal Server Error,Thread Group 1-38,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,53,53,https://lifecharger.org/about,1566,0,545
1643195455053,1130,AboutPage,500,Internal Server Error,Thread Group 1-39,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,54,54,https://lifecharger.org/about,1130,0,530
1643195455053,1136,2MinuteRulePage,500,Internal Server Error,Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,168,54,54,https://lifecharger.org/2-minute-rule,1136,0,530
1643195455119,1097,AboutPage,500,Internal Server Error,Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,160,53,53,https://lifecharger.org/about,1097,0,0
1643195454528,1750,AboutPage,500,Internal Server Error,Thread Group 1-36,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,54,54,https://lifecharger.org/about,1750,0,1118
1643195455178,1231,AboutPage,500,Internal Server Error,Thread Group 1-41,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,54,54,https://lifecharger.org/about,1230,0,536
1643195454676,1753,AboutPage,500,Internal Server Error,Thread Group 1-33,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,55,55,https://lifecharger.org/about,1752,0,1111
1643195455422,1037,HomePage,500,Internal Server Error,Thread Group 1-50,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,55,55,https://lifecharger.org/,1037,0,521
1643195455175,1415,ArchivesPage,500,Internal Server Error,Thread Group 1-29,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,56,56,https://lifecharger.org/archives,1414,0,536
1643195454969,1643,AboutPage,500,Internal Server Error,Thread Group 1-37,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,56,56,https://lifecharger.org/about,1642,0,1134
1643195455521,1132,AboutPage,500,Internal Server Error,Thread Group 1-43,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,56,56,https://lifecharger.org/about,1132,0,573
1643195454895,1780,AboutPage,500,Internal Server Error,Thread Group 1-40,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,56,56,https://lifecharger.org/about,1779,0,1208
1643195455587,1099,HomePage,500,Internal Server Error,Thread Group 1-51,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,56,56,https://lifecharger.org/,1098,0,548
1643195455654,1080,AboutPage,500,Internal Server Error,Thread Group 1-45,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,56,56,https://lifecharger.org/about,1079,0,552
1643195455087,1688,HomePage,500,Internal Server Error,Thread Group 1-48,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,57,57,https://lifecharger.org/,1687,0,1120
1643195455762,1077,2MinuteRulePage,500,Internal Server Error,Thread Group 1-24,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,130,57,57,https://lifecharger.org/2-minute-rule,1076,0,550
1643195455851,1119,ArchivesPage,500,Internal Server Error,Thread Group 1-23,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,57,57,https://lifecharger.org/archives,1119,0,558
1643195455891,1079,ArchivesPage,500,Internal Server Error,Thread Group 1-27,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,57,57,https://lifecharger.org/archives,1079,0,550
1643195455925,1077,ArchivesPage,500,Internal Server Error,Thread Group 1-34,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,57,57,https://lifecharger.org/archives,1076,0,530
1643195455915,1154,AboutPage,500,Internal Server Error,Thread Group 1-46,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,57,57,https://lifecharger.org/about,1153,0,546
1643195455254,1815,HomePage,500,Internal Server Error,Thread Group 1-49,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,57,57,https://lifecharger.org/,1815,0,569
1643195454297,2790,ArchivesPage,500,Internal Server Error,Thread Group 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,163,57,57,https://lifecharger.org/archives,2790,0,534
1643195450110,6977,AboutPage,500,Internal Server Error,Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1447,321,57,57,https://lifecharger.org/about/,5981,0,0
1643195450110,5981,AboutPage-0,301,Moved Permanently,Thread Group 1-4,text,true,,552,160,57,57,https://lifecharger.org/about,5981,0,0
1643195456093,994,AboutPage-1,500,Internal Server Error,Thread Group 1-4,text,false,,895,161,57,57,https://lifecharger.org/about/,994,0,0
1643195455927,1181,HomePage,500,Internal Server Error,Thread Group 1-53,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,58,58,https://lifecharger.org/,1181,0,534
1643195456183,1221,ArchivesPage,500,Internal Server Error,Thread Group 1-39,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,58,58,https://lifecharger.org/archives,1220,0,540
1643195456280,1182,ArchivesPage,500,Internal Server Error,Thread Group 1-36,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,58,58,https://lifecharger.org/archives,1182,0,564
1643195456258,1247,HomePage,500,Internal Server Error,Thread Group 1-55,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,58,58,https://lifecharger.org/,1247,0,539
1643195456430,1129,ArchivesPage,500,Internal Server Error,Thread Group 1-33,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,58,58,https://lifecharger.org/archives,1128,0,548
1643195456026,1544,AboutPage,500,Internal Server Error,Thread Group 1-47,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,58,58,https://lifecharger.org/about,1543,0,540
1643195450079,7562,HomePage,200,OK,Thread Group 1-18,text,true,,46041,117,58,58,https://lifecharger.org/,7042,0,553
1643195456217,1437,ArchivesPage,500,Internal Server Error,Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,163,58,58,https://lifecharger.org/archives,1437,0,523
1643195456592,1108,HomePage,500,Internal Server Error,Thread Group 1-57,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,58,58,https://lifecharger.org/,1108,0,544
1643195456591,1109,2MinuteRulePage,500,Internal Server Error,Thread Group 1-29,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,130,58,58,https://lifecharger.org/2-minute-rule,1109,0,531
1643195448908,8800,HomePage,200,OK,Thread Group 1-11,text,true,,46041,117,57,57,https://lifecharger.org/,8257,0,529
1643195456676,1074,ArchivesPage,500,Internal Server Error,Thread Group 1-40,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,57,57,https://lifecharger.org/archives,1074,0,526
1643195456775,1065,AboutPage,500,Internal Server Error,Thread Group 1-48,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,57,57,https://lifecharger.org/about,1065,0,530
1643195455756,2099,HomePage,500,Internal Server Error,Thread Group 1-52,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,57,57,https://lifecharger.org/,2099,0,1543
1643195456082,1783,AboutPage,500,Internal Server Error,Thread Group 1-44,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,57,57,https://lifecharger.org/about,1782,0,1110
1643195456687,1179,AboutPage,500,Internal Server Error,Thread Group 1-51,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,57,57,https://lifecharger.org/about,1179,0,525
1643195456734,1147,ArchivesPage,500,Internal Server Error,Thread Group 1-45,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,57,57,https://lifecharger.org/archives,1147,0,555
1643195456460,1627,AboutPage,500,Internal Server Error,Thread Group 1-50,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,57,57,https://lifecharger.org/about,1626,0,534
1643195456428,1679,HomePage,500,Internal Server Error,Thread Group 1-56,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,57,57,https://lifecharger.org/,1678,0,549
1643195456613,1494,ArchivesPage,500,Internal Server Error,Thread Group 1-37,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,57,57,https://lifecharger.org/archives,1494,0,529
1643195457069,1191,AboutPage,500,Internal Server Error,Thread Group 1-49,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,57,57,https://lifecharger.org/about,1191,0,534
1643195457069,1195,ArchivesPage,500,Internal Server Error,Thread Group 1-46,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,57,57,https://lifecharger.org/archives,1195,0,549
1643195457087,1185,ArchivesPage,500,Internal Server Error,Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,163,57,57,https://lifecharger.org/archives,1184,0,528
1643195456756,1561,HomePage,500,Internal Server Error,Thread Group 1-58,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,57,57,https://lifecharger.org/,1560,0,544
1643195457642,712,AboutPage,500,Internal Server Error,Thread Group 1-18,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,160,57,57,https://lifecharger.org/about,711,0,0
1643195457709,657,AboutPage,500,Internal Server Error,Thread Group 1-11,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,160,57,57,https://lifecharger.org/about,657,0,0
1643195457108,1288,AboutPage,500,Internal Server Error,Thread Group 1-53,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,57,57,https://lifecharger.org/about,1288,0,560
1643195456655,1791,ArchivesPage,500,Internal Server Error,Thread Group 1-43,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,57,57,https://lifecharger.org/archives,1790,0,1109
1643195456971,1553,2MinuteRulePage,500,Internal Server Error,Thread Group 1-27,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,130,57,57,https://lifecharger.org/2-minute-rule,1553,0,530
1643195457463,1106,2MinuteRulePage,500,Internal Server Error,Thread Group 1-36,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,130,56,56,https://lifecharger.org/2-minute-rule,1106,0,527
1643195456922,1670,HomePage,500,Internal Server Error,Thread Group 1-59,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,55,55,https://lifecharger.org/,1670,0,540
1643195456971,1675,2MinuteRulePage,500,Internal Server Error,Thread Group 1-23,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,130,55,55,https://lifecharger.org/2-minute-rule,1675,0,1120
1643195457002,1755,2MinuteRulePage,500,Internal Server Error,Thread Group 1-34,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,130,54,54,https://lifecharger.org/2-minute-rule,1755,0,1130
1643195457405,1488,2MinuteRulePage,500,Internal Server Error,Thread Group 1-39,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,130,53,53,https://lifecharger.org/2-minute-rule,1487,0,546
1643195457842,1155,ArchivesPage,500,Internal Server Error,Thread Group 1-48,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,52,52,https://lifecharger.org/archives,1155,0,549
1643195457655,1384,2MinuteRulePage,500,Internal Server Error,Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,168,52,52,https://lifecharger.org/2-minute-rule,1383,0,603
1643195457856,1191,AboutPage,500,Internal Server Error,Thread Group 1-52,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,51,51,https://lifecharger.org/about,1191,0,539
1643195457571,1487,ArchivesPage,500,Internal Server Error,Thread Group 1-47,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,51,51,https://lifecharger.org/archives,1487,0,628
1643195457087,1982,2MinuteRulePage,500,Internal Server Error,Thread Group 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,168,51,51,https://lifecharger.org/2-minute-rule,1982,0,1122
1643195454882,4187,AboutPage,500,Internal Server Error,Thread Group 1-31,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,51,51,https://lifecharger.org/about,4187,0,3570
1643195457867,1202,ArchivesPage,500,Internal Server Error,Thread Group 1-51,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,51,51,https://lifecharger.org/archives,1202,0,544
1643195457882,1255,2MinuteRulePage,500,Internal Server Error,Thread Group 1-45,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,130,50,50,https://lifecharger.org/2-minute-rule,1255,0,537
1643195458107,1148,AboutPage,500,Internal Server Error,Thread Group 1-56,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,49,49,https://lifecharger.org/about,1148,0,531
1643195457505,1765,AboutPage,500,Internal Server Error,Thread Group 1-55,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,49,49,https://lifecharger.org/about,1764,0,1099
1643195458261,1226,ArchivesPage,500,Internal Server Error,Thread Group 1-49,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,49,49,https://lifecharger.org/archives,1225,0,550
1643195458396,1183,ArchivesPage,500,Internal Server Error,Thread Group 1-53,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,49,49,https://lifecharger.org/archives,1183,0,540
1643195458272,1313,2MinuteRulePage,500,Internal Server Error,Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,168,49,49,https://lifecharger.org/2-minute-rule,1312,0,553
1643195458317,1292,AboutPage,500,Internal Server Error,Thread Group 1-58,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,122,48,48,https://lifecharger.org/about,1292,0,543
1643195458355,1266,ArchivesPage,500,Internal Server Error,Thread Group 1-18,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,163,48,48,https://lifecharger.org/archives,1266,0,542
1643195458367,1301,ArchivesPage,500,Internal Server Error,Thread Group 1-11,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,163,48,48,https://lifecharger.org/archives,1301,0,526
1643195449898,9848,AboutPage,500,Internal Server Error,Thread Group 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1447,321,48,48,https://lifecharger.org/about/,9246,0,0
1643195449898,9246,AboutPage-0,301,Moved Permanently,Thread Group 1-2,text,true,,552,160,48,48,https://lifecharger.org/about,9246,0,0
1643195459145,601,AboutPage-1,500,Internal Server Error,Thread Group 1-2,text,false,,895,161,48,48,https://lifecharger.org/about/,601,0,0
1643195458265,1525,2MinuteRulePage,500,Internal Server Error,Thread Group 1-46,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,130,48,48,https://lifecharger.org/2-minute-rule,1525,0,546
1643195456409,3494,ArchivesPage,500,Internal Server Error,Thread Group 1-41,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,47,47,https://lifecharger.org/archives,3494,0,1859
1643195458088,1854,ArchivesPage,500,Internal Server Error,Thread Group 1-50,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,47,47,https://lifecharger.org/archives,1853,0,545
1643195457751,2229,2MinuteRulePage,500,Internal Server Error,Thread Group 1-40,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,130,47,47,https://lifecharger.org/2-minute-rule,2229,0,1658
1643195457560,2428,2MinuteRulePage,500,Internal Server Error,Thread Group 1-33,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,130,46,46,https://lifecharger.org/2-minute-rule,2428,0,1835
1643195457866,2200,ArchivesPage,500,Internal Server Error,Thread Group 1-44,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,45,45,https://lifecharger.org/archives,2200,0,1568
1643195459058,1154,2MinuteRulePage,500,Internal Server Error,Thread Group 1-47,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,130,45,45,https://lifecharger.org/2-minute-rule,1154,0,539
1643195459070,1163,ArchivesPage,500,Internal Server Error,Thread Group 1-31,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,44,44,https://lifecharger.org/archives,1163,0,530
1643195457091,3151,HomePage,500,Internal Server Error,Thread Group 1-60,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,117,44,44,https://lifecharger.org/,3151,0,1554
1643195459256,1190,ArchivesPage,500,Internal Server Error,Thread Group 1-56,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,44,44,https://lifecharger.org/archives,1190,0,532
1643195458107,2354,2MinuteRulePage,500,Internal Server Error,Thread Group 1-37,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,130,44,44,https://lifecharger.org/2-minute-rule,2354,0,1542
1643195450871,9774,AboutPage,500,Internal Server Error,Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1447,321,43,43,https://lifecharger.org/about/,9239,0,0
1643195450871,9239,AboutPage-0,301,Moved Permanently,Thread Group 1-6,text,true,,552,160,43,43,https://lifecharger.org/about,9239,0,0
1643195460110,535,AboutPage-1,500,Internal Server Error,Thread Group 1-6,text,false,,895,161,43,43,https://lifecharger.org/about/,534,0,0
1643195459609,1101,ArchivesPage,500,Internal Server Error,Thread Group 1-58,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,43,43,https://lifecharger.org/archives,1101,0,548
1643195459621,1092,2MinuteRulePage,500,Internal Server Error,Thread Group 1-18,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,168,43,43,https://lifecharger.org/2-minute-rule,1092,0,559
1643195459070,1683,2MinuteRulePage,500,Internal Server Error,Thread Group 1-51,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,130,42,42,https://lifecharger.org/2-minute-rule,1682,0,1111
1643195449241,11517,HomePage,200,OK,Thread Group 1-13,text,true,,46041,117,41,41,https://lifecharger.org/,11004,0,540
1643195459746,1122,ArchivesPage,500,Internal Server Error,Thread Group 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,163,41,41,https://lifecharger.org/archives,1121,0,529
1643195459488,1427,2MinuteRulePage,500,Internal Server Error,Thread Group 1-49,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,130,41,41,https://lifecharger.org/2-minute-rule,1426,0,539
1643195459271,1658,ArchivesPage,500,Internal Server Error,Thread Group 1-55,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,40,40,https://lifecharger.org/archives,1657,0,1113
1643195459943,1159,2MinuteRulePage,500,Internal Server Error,Thread Group 1-50,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,130,40,40,https://lifecharger.org/2-minute-rule,1158,0,542
1643195459669,1457,2MinuteRulePage,500,Internal Server Error,Thread Group 1-11,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,168,39,39,https://lifecharger.org/2-minute-rule,1457,0,566
1643195459048,2079,ArchivesPage,500,Internal Server Error,Thread Group 1-52,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,125,39,39,https://lifecharger.org/archives,2078,0,543
1643195447586,14050,HomePage,200,OK,Thread Group 1-3,text,true,,46041,117,38,38,https://lifecharger.org/,13537,0,3559
1643195448574,13077,HomePage,200,OK,Thread Group 1-9,text,true,,46041,117,38,38,https://lifecharger.org/,12550,0,561
1643195448407,13253,HomePage,200,OK,Thread Group 1-8,text,true,,46041,117,38,38,https://lifecharger.org/,12733,0,556
1643195449909,11797,HomePage,200,OK,Thread Group 1-17,text,true,,46041,117,38,38,https://lifecharger.org/,11275,0,560
1643195451252,11328,HomePage,200,OK,Thread Group 1-25,text,true,,46041,117,38,38,https://lifecharger.org/,10817,0,1114
1643195451413,11252,HomePage,200,OK,Thread Group 1-26,text,true,,46041,117,38,38,https://lifecharger.org/,10741,0,532
1643195449410,13271,HomePage,200,OK,Thread Group 1-14,text,true,,46041,117,38,38,https://lifecharger.org/,12760,0,527
1643195449576,13478,HomePage,200,OK,Thread Group 1-15,text,true,,46041,117,38,38,https://lifecharger.org/,12675,0,1552
1643195463055,540,AboutPage,500,Internal Server Error,Thread Group 1-15,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,160,38,38,https://lifecharger.org/about,540,0,0
1643195452636,11000,AboutPage,500,Internal Server Error,Thread Group 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1447,321,38,38,https://lifecharger.org/about/,10465,0,0
1643195452636,10465,AboutPage-0,301,Moved Permanently,Thread Group 1-5,text,true,,552,160,38,38,https://lifecharger.org/about,10465,0,0
1643195463101,535,AboutPage-1,500,Internal Server Error,Thread Group 1-5,text,false,,895,161,38,38,https://lifecharger.org/about/,534,0,0
